conceptType,conceptUri,skillType,reuseLevel,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,definition,inScheme,description
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9054e4ed-ec81-417e-9597-53a05e67fcc9,skill/competence,sector-specific,auto-elektronica installeren,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Elektrisch bediende accessoires in voertuigen installeren, zoals accu’s die verwarmingssystemen, radio’s en antidiefstalsystemen aandrijven."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/905b5971-6b18-4719-86f8-edfe4b65c5e4,knowledge,cross-sector,tandheelkundige anatomie,"gebitsanatomie
dentale anatomie",,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","De ontwikkeling, het uiterlijk, de indeling, de functie en de kenmerken van de tanden en hun positie in de mond."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/905b6acd-377b-46b9-9d80-e47e9ca789ca,knowledge,cross-sector,financiële markten,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","De financiële infrastructuur die het mogelijk maakt effecten te verhandelen die door ondernemingen en personen worden aangeboden, beheerst door de regelgeving."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/905e8db4-0429-4abf-a11d-8df2547f4cff,skill/competence,sector-specific,werken aan de gevolgen van mishandeling,werken aan de gevolgen van misbruik,,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Werken met personen betreffende de effecten van mishandeling en trauma; zoals seksueel, fysisch, psychologisch, cultureel en verwaarlozing."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9060ae06-7149-445e-8173-b99a098931ad,skill/competence,sector-specific,geproduceerde pijpleidingonderdelen monteren,,,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Onderdelen en componenten van pijpleidingen samenvoegen bij ondernemingen of vestigingen.  Pijpleidinginfrastructuren aanleggen of voor reparatie verwijderde delen terugplaatsen.
   "
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/906323f4-00c4-4c3b-ab5a-8af77be3456e,skill/competence,cross-sector,gegevenssets maken,datasets maken,,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036","Genereren van een verzameling nieuwe of bestaande gerelateerde datasets die uit afzonderlijke elementen bestaan, maar kunnen worden gebruikt als één eenheid."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/906c9e66-bdee-4f8e-93d7-88d9fcf39a0a,skill/competence,cross-sector,vergaderingen regelen,bijeenkomsten regelen,,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Professionele afspraken of bijeenkomsten regelen en plannen voor cliënten of leidinggevenden.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/906d21c9-7a9c-4919-817d-10676f9ddfe4,skill/competence,sector-specific,tafels schikken,"tafels decoreren
tafels dekken",,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Tafels organiseren en versieren voor speciale evenementen.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/906e5de0-f86d-4a10-a89b-30cee6a09adf,knowledge,cross-sector,strategisch plannen volgens hoshin kanri,,,released,2021-03-12T10:45:12.374Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Hoshin Kanri is een proces van zeven stappen dat wordt gebruikt bij strategische planning, waarbij strategische doelen door het hele bedrijf worden gecommuniceerd en vervolgens in praktijk worden gebracht.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/906ef09c-959c-42de-8c65-6e11c73c3570,skill/competence,sector-specific,computeranalyses van geotechnische structuren uitvoeren,,,released,2022-07-05T14:34:33.959Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036",Gebruik maken van gespecialiseerde digitale databanken en computerondersteunde analyses van geotechnische structuren verrichten.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/907039e2-5b33-4ea5-96ca-b6082711b491,skill/competence,sector-specific,gevaren van gevaarlijke goederen herkennen,,,released,2025-07-25T11:15:00.857Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Zich bewust zijn van de gevaren van potentieel gevaarlijke goederen zoals vervuilende, giftige, corrosieve of explosieve materialen."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9072e955-3c24-408e-a069-15f3fb012e72,skill/competence,cross-sector,advies geven over eigenschappen van medische instrumenten,"raad geven over eigenschappen van medische instrumenten
adviseren over eigenschappen van medische instrumenten",,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Informatie geven over hoe het medische instrument werkt, wat de kenmerken, voordelen en gebruiksvoorwaarden ervan zijn."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9076250e-e0ed-40f5-bf64-5a2ade218a66,knowledge,sector-specific,productie van kinderkleding,,,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","De specifieke kenmerken van de vervaardiging van kleding voor kinderen, rekening houdend met de omvang en de vereiste aanpassingen van het fabricageproces, zoals snijden, soorten stoffen, patronen en kwaliteit."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9077e3a7-f200-41aa-9cc9-f7b68bbd4793,skill/competence,occupation-specific,omgaan met hete kalksteen,"omgaan met verhitte kalksteen
verhitte kalksteen hanteren
hete kalksteen hanteren",,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Hete kalksteen behandelen door het op te scheppen met een schop om de te analyseren monsters voor te bereiden.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/907c15fb-427b-4bb5-b39c-ceda6f8b3357,skill/competence,sector-specific,negatieven opslaan,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","De gesneden fotografische film in beschermende hoesjes steken en die veilig opslaan.
   "
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/908b8807-941d-4dde-bbb5-0eddd5e875c3,skill/competence,occupation-specific,werkplekken in wellnesscentra reinigen,werkplekken in spa's reinigen,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Apparatuur voor de reiniging van wellnesscentra opzetten en gebruiken en op de aanbevolen temperatuur- en vochtigheidsniveaus werken voor de reiniging van natte wellnesszones. De verspreiding van infecties en mogelijke risico’s voorkomen.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/908e8fa9-7ce7-4328-816f-381748504aa4,skill/competence,sector-specific,schade aan gewassen beoordelen,,,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Schade aan gewassen vaststellen en beoordelen, als gevolg van aandoeningen, ongunstige fysische gesteldheid van de bodem, ongeschikte pH, onevenwichtigheden in nutriënten en gebreken, misbruik van gewasbeschermingsmiddelen of extreme weerfactoren."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/908f0c27-ccc8-4c8f-b926-037c3beaebd3,skill/competence,sector-specific,veterinaire diagnostische beeldvormingsprocedures ondersteunen,helpen bij veterinaire diagnostische beeldvormingsprocedures,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",De uitrusting en het dier voor diagnostische beeldvorming voorbereiden. Gedragsprocedures voor diagnostische beeldvorming uitvoeren of ondersteunen. Zorg bieden aan het dier dat een diagnostische beeldvorming ondergaat.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9091c8e5-9357-4c29-bceb-ddb1792c22e8,skill/competence,cross-sector,advies geven over conflictbeheersing,"raad geven over conflictbeheersing
adviseren over conflictbeheersing",,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Private of publieke organisaties adviseren over het toezicht op mogelijke conflictrisico’s en de ontwikkeling, en over methoden voor de oplossing van conflicten die specifiek zijn voor de geïdentificeerde conflicten."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/909a28ce-d4b6-4567-9b74-d111f1ed9633,skill/competence,sector-specific,plan voor continuïteit van werkzaamheden onderhouden,"continuïteitsplan onderhouden
werkzaamheden continueren
noodplan opstellen
continuïteit van werkzaamheden garanderen met behulp van een plan",,released,2025-06-25T08:45:06.159Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Actualiseren van de methodologie die stappen bevat om ervoor te zorgen dat de faciliteiten van een organisatie kunnen blijven functioneren in het geval van een groot aantal onvoorziene gebeurtenissen.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/909c2e48-262e-4ebe-be05-5324ab086c1d,skill/competence,occupation-specific,reconciliatierapporten genereren,afstemmingsverslagen genereren,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",De productieplannen vergelijken met de feitelijke productieverslagen en reconciliatierapporten genereren.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/909eef58-7961-4422-8116-a3af670e38b6,skill/competence,occupation-specific,risico's op storingen aan de verlichting beheren,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Het identificeren en oplossen van storingen aan de verlichting en het verminderen van het risico op het uitvallen van de verlichting.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90a4035a-f72e-48d3-9d4e-1c6be84c9ae5,skill/competence,sector-specific,communiceren met expediteurs van leveringen,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Een goede communicatie onderhouden met de vervoerder en expediteurs, die zorgen voor een correcte levering en correcte distributie van goederen."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90a504b8-29ba-4c54-8e78-158719e0af72,skill/competence,occupation-specific,landschappen verbeteren,landschappen verfraaien,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Verbeteren van het landschap door de toepassing van strooisel en toplaag, het planten en het zaaien van grasperken."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90a7db00-9262-482d-b50c-12d12b7a7d98,skill/competence,sector-specific,activiteiten voor gezondheidspromotie beheren,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Het plannen, uitvoeren en evalueren van activiteiten en projecten op het gebied van de gezondheidsbevordering in verschillende omgevingen, zoals de kleuterschool en de school, de werkplek en het bedrijfsleven, de sociale leefomgeving en de primaire gezondheidszorg, met name in het kader van projecten."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90ab937a-9421-4a4c-a5fa-5c5a349aa818,knowledge,sector-specific,internationale belastingheffing op verrekenprijzen,internationale belastingheffing op transferprijzen,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","De vereisten en voorschriften voor de verrekenprijzen van goederen en diensten tussen juridische entiteiten, met name in een internationale context."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90ae429e-039b-4cb1-9087-b004db4b2d7b,skill/competence,sector-specific,manuscripten herschrijven,,,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Niet-gepubliceerde manuscripten herschrijven om de fouten te corrigeren en deze aantrekkelijker te maken voor de doelgroep.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90b98d58-96ca-4d75-9045-18eb97886b5b,skill/competence,sector-specific,stuursystemen van motorvoertuigen onderhouden,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Het systeem handhaven dat het mogelijk maakt motorvoertuigen naar een gewenste route te sturen door gebruik te maken van stuursysteemkoppelingen met hand- en elektrisch gereedschap. Zo nodig reparaties uitvoeren.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90bc100c-d537-4532-b190-30264940597b,skill/competence,sector-specific,gezondheid van vee controleren,,,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Routinebezoeken uitvoeren aan bedrijven om de gezondheid van dieren te controleren.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90be83d9-56f1-46a4-a6bc-96c51f6c9025,skill/competence,sector-specific,systeemonderdelen kopen,"hardware  software en netwerkonderdelen verkrijgen
hardware aanschaffen
componenten verkrijgen die binnen de bestaande systemen passen om benodigde taken uit te voeren en uit te breiden
componenten verkrijgen voor het samenstellen van een ict-systeem
software aanschaffen
netwerkonderdelen verkrijgen",,released,2025-06-25T12:15:04.406Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036","Het verkrijgen van hardware, software of netwerkonderdelen die overeenkomen met andere onderdelen van het systeem om het uit te breiden en de nodige taken uit te voeren."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90c0e266-c9ea-4036-802e-475ea50b9c7b,skill/competence,sector-specific,muziekprincipes aanleren,muziekprincipes onderwijzen,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Studenten onderwijzen in de theorie en de praktijk op het gebied van muziek, hetzij in het kader van hun algemene opleiding, of om hen te helpen bij het nastreven van een toekomstige loopbaan op dit gebied. Correcties aanbieden tijdens cursussen, zoals de muziekgeschiedenis, het lezen van partituren en het spelen van een muziekinstrument (met inbegrip van stem) van specialisatie."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90c164de-571b-4ec0-b0b1-7ef57dc7bcd8,skill/competence,cross-sector,kleurmengsels bereiden,,,released,2023-12-01T15:15:34.812Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Kleurmengsels bereiden volgens de recepten en/of de kenmerken van het te verwezenlijken artikel.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90ca7668-7c14-417d-9cd9-89fbdf29f731,skill/competence,cross-sector,onderwijsprogramma’s promoten,educatieve programma’s promoten,,released,2016-12-20T20:18:09Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Het lopende onderzoek naar onderwijs en de ontwikkeling van nieuwe onderwijsprogramma’s en -beleidsmaatregelen bevorderen om steun en middelen te verkrijgen en de bewustwording te vergroten.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90cac92e-bda6-4739-a754-6a2172df7c2f,skill/competence,sector-specific,regelgeving inzake transport via pijpleidingen naleven,"voldoen aan de regels voor pijplijntransport
voldoen aan de wettelijke normen voor pijpleidingtransport
zich houden aan de wettelijke normen voor het vervoer via pijpleidingen
wettelijke vereisten voor pijpleidingtransport implementeren
toezicht houden op de regelgeving met betrekking tot pijpleidingtransport
normen toepassen die gelden voor het transport van goederen via pijpleidingen
voldoen aan de regelgeving voor pijpleidingtransport",,released,2025-02-27T12:45:08.961Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Kennis van de voorschriften voor vervoer via pijpleidingen en de toepassing daarvan op de pijpleidingen. Regels voor vervoer via pijpleidingen toepassen op de bouw van nieuwe locaties.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90ccd1bc-af3f-4c04-b2dd-bef2ba62905d,skill/competence,sector-specific,advies geven over geestelijke gezondheid,"adviseren over geestelijke gezondheid
raad geven over geestelijke gezondheid",,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Het adviseren van personen van alle leeftijden en groepen voor wat betreft de gezondheidsbevorderende aspecten van het individuele gedrag en de instellingen met betrekking tot de persoonlijke, sociale en structurele factoren op het gebied van de lichamelijke en geestelijke gezondheid."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90cf93e8-5714-4be9-8fc8-c9e9f68e6c6d,skill/competence,sector-specific,werken aan psychosomatische problemen,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Werken met kwesties van lichaam en geest, zoals het spectrum van menselijke seksualiteit en psychosomatische aandoeningen."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90d04cf8-dcc1-45cf-93e1-a2eba80aed6f,knowledge,sector-specific,hybridevoertuigarchitectuur,"hybride classificatie
classificatie van hybride voertuigen
plug-in hybride
waterstofvoertuig
hybride bussen",,released,2025-04-11T13:18:48.551Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills","Naamgeving, classificatie en architecturen van hybride voertuigen, met inbegrip van overwegingen op het gebied van efficiëntie. Voor- en nadelen van in serie geschakelde en parallel geschakelde oplossingen en oplossingen met gesplitst vermogen.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90d5321e-0a21-485a-9607-a13b05ae6c11,skill/competence,sector-specific,recepten voor kleuren van textiel ontwikkelen,,,released,2021-12-10T19:48:13.465Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Het ontwikkelen van recepten voor het verven en bedrukken van textiel.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90d672aa-dbf5-4692-adf9-a3d4a73eaf5e,skill/competence,cross-sector,vultrechters,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Vultrechters vullen met het vereiste materiaal met behulp van verschillende instrumenten, zoals hijs- of hefgereedschap of schoppen."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90d7dc07-3d66-4364-b6ff-c40a1fe1b849,knowledge,sector-specific,schakelinrichtingen,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Toestellen die in staat zijn de elektrische circuits te openen en te sluiten, zoals ontkoppelingsschakelaars, onderbrekerschakelaars en stroomonderbrekers."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90d7e643-1171-4e00-977f-de464d388b60,skill/competence,sector-specific,begeleiding bieden bij een abortus,,,released,2020-06-23T14:24:38.023Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Informatie en advies verstrekken aan jonge vrouwen die worden geconfronteerd met het besluit om een abortus uit te voeren, de oorzaken en gevolgen te bespreken en hen te helpen een weloverwogen besluit te nemen.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90e083c3-ae4b-4726-982f-f3944eaa571a,skill/competence,occupation-specific,papierwikkelmachines bedienen,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Machines gebruiken voor de vervaardiging van toiletpapierverpakkingen in rolvorm. Het papier in de machine voeren en het in een wikkelpositie brengen, wat zal zorgen voor het rollen van doornen en het vormen van het product."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90e3b759-6425-4d7a-a9fa-af45a163c5db,skill/competence,sector-specific,afbeeldingen maken met pen en papier,"afbeeldingen tekenen met pen en papier
afbeeldingen creëren met pen en papier",,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Afbeeldingen met pen en papier maken en deze voorbereiden om te worden bewerkt, gescand, gekleurd, gestructureerd en digitaal geanimeerd."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90e8f54b-064f-4721-8ccc-b5f61968b227,skill/competence,cross-sector,trainingen organiseren,opleidingen organiseren,,released,2025-01-28T16:28:18.004Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","De nodige voorbereidingen treffen om een opleidingssessie te begeleiden. Materiaal, benodigdheden en oefenmateriaal verschaffen. Ervoor zorgen dat de opleiding soepel verloopt."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90ea3dfc-1a2b-44ff-97bf-e0d1c1a175bd,knowledge,sector-specific,biochemische processen bij de productie van cider,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Bijvoorbeeld de omzetting van suiker in alcohol en het belang van pH-waarden tijdens de gisting.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90f9dc0c-f9c0-45a7-9fb4-20a7e4ca4632,knowledge,occupation-specific,Aviation System Block Upgrades,"Aviation System Block Upgrades (ASBU)
ASBU",,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036",Een Airspace System Block Upgrade (ASBU) wijst een reeks maatregelen aan ter verbetering van de functionaliteit van het ATM-systeem.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90fb908e-f4b4-4a4e-af42-82fa988dba6a,skill/competence,occupation-specific,zeep laten uitharden,"zeep doen uitharden
zeep laten verharden
zeep doen verharden",,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",De zeep hard maken door deze te koelen met behulp van gekoeld water in rollers.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/91003b4a-f2aa-4472-a9c1-4597abb518f2,knowledge,cross-sector,insolventiewetgeving,insolventierecht,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",De wettelijke regeling betreffende het onvermogen om schulden te betalen op het tijdstip waarop deze opeisbaar worden.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/910a77a6-a513-43dc-bdef-727a9c79b45f,skill/competence,cross-sector,cilinderkleppen afstellen,"cilinderkranen afstellen
flesafsluiters afstellen",,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",De spanning op de cilinderkleppen aanpassen of de kleppen afstellen met een momentsleutel.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/910b818b-bc24-4d17-844e-941a8bc997a9,skill/competence,sector-specific,adviseren over architectuurkwesties,"adviseren over architecturale aangelegenheden
advies geven over architectuurkwesties",,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Advies geven over het architectonisch ontwerp op basis van kennis van zaken zoals ruimtelijke verdeling, evenwicht van de bouwelementen en de esthetiek."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/910becaf-d07b-455a-a363-0bf9430afb51,skill/competence,cross-sector,materiaal reinigen,"uitrusting reinigen
uitrusting schoonmaken
materiaal schoonmaken",,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Schoonmaakroutines uitvoeren na het gebruik van de apparatuur.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/910d3486-db3e-40ec-a632-fea4db55dc59,skill/competence,sector-specific,hydraulische vijzelliften bedienen,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Hydraulische vijzelliften of vrachtwagens gebruiken voor het verplaatsen van goederen vóór of na de bundeling.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/91161335-8adf-4567-8fa5-62fb37948664,skill/competence,transversal,Waals schrijven,,,released,2025-01-28T11:43:31.389Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skill-language-groups",Geschreven teksten in het Waals opstellen.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/911e13ee-1eec-4243-88c8-3c08a3681a19,skill/competence,cross-sector,hulpbronnen beheren,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Het personeel, de machines en de apparatuur beheren om de resultaten van de productie te optimaliseren, in overeenstemming met het beleid en de plannen van de onderneming."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9126d3d3-dd5b-4639-a1bc-400d93ccb063,knowledge,sector-specific,geschiedenis van dansstijlen,,,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Het ontstaan, de geschiedenis en de ontwikkeling van de dansstijlen en vormen van dansen, met inbegrip van de huidige uitingen, de huidige praktijken en wijzen van expressie in een gekozen dansstijl."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/912f7556-6b75-4d73-9658-4e710050199d,skill/competence,sector-specific,gebruiken op het gebied van dierhygiëne toepassen,,,released,2020-06-17T07:02:31.253Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Passende hygiënemaatregelen plannen en gebruiken om de overdracht van ziekten te voorkomen en een goede algemene hygiëne te garanderen. De hygiënische procedures en voorschriften bij het werken met dieren in stand houden en volgen, de controles en protocollen op het gebied van de hygiëne van de locatie aan anderen meedelen. De veilige verwijdering van afvalstoffen overeenkomstig de bestemming en de plaatselijke regelgeving beheren.
   "
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/91300a14-24c6-4b1f-b827-909d992f8d1d,skill/competence,sector-specific,opstijgen en landen,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Opstijgen en landen met normale en zijwind.
