conceptType,conceptUri,skillType,reuseLevel,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,definition,inScheme,description
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7287dff1-7420-4d24-939a-5f4eb15b752b,skill/competence,cross-sector,الإسترشاد بمصادر المعلومات,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",الاسترشاد بمصادر المعلومات ذات الصلة للعثور على شيء ملهم وتعليم النفس موضوعات معينة واكتساب معلومات أساسية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72886bc5-eeb0-42d5-9b01-f83b4cf138b4,knowledge,occupation-specific,استهلاك المياه,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills",العوامل المرتبطة بحساب وتقدير استهلاك المياه في محل إقامة أو منشأة، والطرق التي يمكن بها تقليل استهلاك المياه أو جعلها أكثر كفاءةً.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/728ad40d-4a79-4b4d-b77b-a48d094d73fa,skill/competence,cross-sector,القيام التدريب,,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تقييم بلوغ النتائج والأهداف التعليمية للتدريب ونوعية التدريس وتقديم التعقيبات الواضحة للمدربين والمتدربين.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/728cd984-19ad-441c-8145-b8edc9c53445,skill/competence,sector-specific,تطبيق عمليات التبريد على المنتجات الغذائية,,,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تطبيق عمليات التبريد السريع والتجميد والتبريد العادي على المنتجات الغذائية، مثل الفاكهة والخضراوات والسمك واللحوم والمواد الغذائية التموينية. تجهيز المنتجات الغذائية التي سيتم تخزينها لفترات طويلة أو الطعام نصف السواء. الحرص على السلامة ونوعيات التغذية للسلع المجمدة وحفظ المنتجات وفقًا لدرجات الحرارة المحددة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/729e4399-2196-4bf5-bc4b-99336b2ad2f5,skill/competence,occupation-specific,تشغيل المركبات التي تسحبها الكابلات المدعومة من الأعلى,,,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تشغيل المركبات التي تسحبها الكابلات المدعومة من الأعلى مثل الكابلات الأحادية والجندول والترام الجوي والعربات الجوية والجندول النبضي. الإشراف على حركة المرور في النظام لضمان سهولة حركة المركبات عبر البنية التحتية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/729ee685-e714-4858-8c49-584a29cbcd6e,skill/competence,sector-specific,التنسيق مع العاملين في مجال الأعمال المتعلقة بالألغام,,,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",إقامة العلاقات مع المديرين التجاريين والعلماء الجيولوجيين والمهندسين المسؤولين عن الإنتاج أو الخزانات والتعاون لتحليل نتائج عملية تسجيل بيانات الآبار ولتقييم الطاقة الإنتاجية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72a109e1-df31-4f08-81d1-2baef60dac74,skill/competence,sector-specific,تنظيم غرفة الغلق في صناعة الأحذية,,,released,2025-07-31T09:46:43.643Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تنسيق تدفق المواد ومكونات الأحذية. إدارة الطلبات وتنظيم نشاط غرفة الغلق. توزيع الماكينات والعمليات والعمال. إدارة الإنتاج والمواد وتحسينهما. تقسيم وتنظيم القطع والمكونات وفقًا لنموذج أو مقاس الحذاء وإرسالها مباشرة إلى غرفة التجميع أو المخزن. تنظيم الرقابة على الجودة أثناء العمليات.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72a109e1-df31-4f08-81d1-2baef60dac74,skill/competence,sector-specific,تنظيم غرفة الغلق في صناعة الأحذية,,,released,2025-11-26T10:17:35.181Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تنسيق تدفق المواد ومكونات الأحذية. إدارة الطلبات وتنظيم نشاط غرفة الغلق. توزيع الماكينات والعمليات والعمال. إدارة الإنتاج والمواد وتحسينهما. تقسيم وتنظيم القطع والمكونات وفقًا لنموذج أو مقاس الحذاء وإرسالها مباشرة إلى غرفة التجميع أو المخزن. تنظيم الرقابة على الجودة أثناء العمليات.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72a22a1e-4db2-46ac-9757-bbb2285ec590,skill/competence,sector-specific,وضع استراتيجيات تربية الأحياء المائية,,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",وضع وتطوير إستراتيجية تربية أحياء مائية باستخدام عدة تقنيات مثل تفريخ بيض السمك طبيعيًّا وتفريخ بيض السمك المستحث وتفريخ السمك المضبوط بيئيًّا وتفريخ السمك المنظم هرمونيًّا وصيد أمهات السمك عن طريق انتقاء وراثي.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72a26def-a915-43a7-aea7-0a0037f5ad89,skill/competence,occupation-specific,التوصية باستخدام المساعدات السمعية,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",التوصية باستخدام المساعدات السمعية التي تناسب احتياجات أو ظروفًا محددة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72a2987b-9195-43be-872a-d0caa2eea42f,skill/competence,cross-sector,فحص أسطح الحجارة,,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",فحص سطح الحجارة لتحديد أي مناطق غير مستوية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72a74f69-5cf1-43c5-99b9-62a444578919,knowledge,sector-specific,عمليات الهندسة,,,released,2025-06-25T08:20:05.218Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",المنهجية التنظيمية لتطوير وصيانة النظم الهندسية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72aaca6d-e12c-4a07-9ed0-a3ccf7827372,skill/competence,sector-specific,صقل الأحجار الكريمة بالرمل,,,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",استخدام المواد الكاشطة للتخلص من الخدوش والشوائب الموجودة على الأحجار الكريمة. إن المواد الكاشطة المستخدمة لهذه العملية أكثر دقة من المواد الكاشطة المستخدمة لطحن الأحجار الكريمة. تُعرَف عملية الصنفرة بالرمل المستخدمة لتكوين أسطح مستوية على الحجارة، مثل السطيحات، باسم التجليخ بالتحضين.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72aed9bf-33ba-474d-a02e-5ae3de2d5e05,skill/competence,cross-sector,تشغيل الميكروسكوب,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تشغيل الميكروسكوب وهو عبارة عن جهاز يُستخدَم لرؤية أشياء صغيرة للغاية بالنسبة للعين المجردة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72b5b695-fe1c-4b21-97e4-fa3a680cab2e,skill/competence,sector-specific,تطبيق أنظمة إدارة الجودة,,,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تطبيق أنظمة وإجراءات الجودة مثل أنظمة أيزو.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72b90d26-b881-4984-a542-9c47bd42e549,skill/competence,sector-specific,إجراء صيانة المعدات البصرية,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تشخيص واكتشاف العيوب في النظم البصرية مثل الليزر والميكروسكوب وراسم الذبذبات. التخلص من النظم أو مكونات النظم هذه أو استبدالها أو إصلاحها عند اللزوم. تنفيذ مهام صيانة المعدات الوقائية، مثل تخزين المعدات في أماكن نظيفة خالية من التراب وغير رطبة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72bb3267-4759-43b9-a85d-3e6701eac0d4,skill/competence,occupation-specific,مراقبة أداء السفينة,,,released,2021-12-10T15:30:18.028Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","فحص حالة السفن لضمان الأداء المُرضي والامتثال للأنظمة وإجراء مراجعات سنوية.
   "
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72c02483-714c-47de-a3ff-870c5eb634d0,skill/competence,occupation-specific,حل القضايا الصعبة المتعلقة بتخصيص الحسابات,,,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",ممارسة أنشطة مختلفة في مجال الحسابات تتطلب خبرة فنية خاصة، مثل تسجيل الدخل من الاستثمارات والضرائب الرأسمالية أو توزيعات الأرباع والفوائد من الأوراق المالية ذات الفائدة الثابتة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72c7f1a4-b283-45d0-b36f-754f0a9445d9,knowledge,sector-specific,التمويه,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",مختلف أنواع المواد والملابس المخصصة المستخدمة لتغطية الأشخاص أو المركبات أو غيرها من المعدات.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72c80b59-6b2a-430a-a68a-108470bd64b8,skill/competence,cross-sector,إصدار تعليمات للموظفين بشأن الحماية من الإشعاع,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",التفسير للموظفين التدابير القانونية والتشغيلية المختلفة المعمول بها في الشركة للوقاية من الإشعاع، مثل تقليل وقت التعرض للإشعاع وارتداء المعدات الواقية، ونقل إليهم إجراءات الطوارئ.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72c8df9c-b882-4e18-a350-47b75cb04a73,skill/competence,cross-sector,استخدام التخطيط المرتكز إلى الأشخاص,,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",استخدام التخطيط المرتكز إلى الأشخاص وتنفيذ تقديم الخدمات الاجتماعية لتحديد ما يريده مستخدمو الخدمات ومقدمو الرعاية والطريقة التي يمكن أن تدعم بها الخدمات ذلك.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72cac57c-ec91-4b1e-95fe-bc005f21a24b,skill/competence,sector-specific,إدارة خزانات التجميع,,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",الإشراف على التشغيل السليم لخزانات التجميع لضمان سير عمليات تجميع السوائل غير المرغوب فيها أو الزائدة والتخلص منها بسهولة شديدة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72cde4b2-b2ee-41b2-a72f-ab3a970c0b8f,skill/competence,sector-specific,سن تشريعات تتسم بالشفافية لمستخدمي الخدمات الاجتماعية,,,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",إخبار مستخدمي الخدمات الاجتماعية بالتشريعات وتفسيرها لهم لمساعدتهم على فهم آثارها فيهم وكيفية استخدامها لمصلحتهم.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72d1fa5d-1b7f-48e7-84e3-6e779841ddf1,skill/competence,transversal,التعبير عن الوفاء,,,released,2021-09-13T10:28:41.316Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","أن تظهر ارتباطك الوثيق بمجموعة ما أو بشركتك، بما في ذلك من خلال مشاركة قيمهم وتمثيلها.
  "
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72db08f1-94f7-4d43-84e7-04af4073e05e,skill/competence,occupation-specific,تفكيك مضخات الخرسانة,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تفكيك كل تركيبات مضخات الخرسانة، مثل الماسورة والذراع الآلية، وتجهيز مضخة الخرسانة المتحركة لحركة المرور.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72e32bc0-e7ed-4776-93ab-25c66486ebd2,skill/competence,sector-specific,الإعتناء بأنفاق التجفيف,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",الاعتناء بالأنفاق التي تُستخدم لتجفيف منتجات الطين، مثل الطوب أو بلاط الأسطح، قبل معالجتها مرة أخرى في الفرن.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72e36936-3eb4-498b-8bf0-1f2cbe145447,skill/competence,sector-specific,تنظيم خدمات الاستعارة فيما بين المكتبات,,,released,2025-02-27T12:45:08.961Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تنظيم تبادل المواد غير المتوفرة في مكتبة معينة فيما بين المكتبات.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72e88c2d-855d-4dbd-b06c-0e1ca748be5e,skill/competence,sector-specific,حساب تكاليف التصميم,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",حساب تكاليف التصميم للتأكد من أن المشروع صالح من الناحية المالية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72e944c4-e396-43c9-913c-ff76064db8b3,skill/competence,occupation-specific,التحقق من قدرة الخلاط,,,released,2025-02-27T12:45:08.961Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",التحقق من نسب المياه والأسمنت وتوافقها مع قدرات الخلاط.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72ead619-88da-4557-8c98-607fd7e2cd47,skill/competence,sector-specific,دعم إيجابية مستخدمي الخدمات الاجتماعية,,,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",العمل مع الأفراد لتحديد الصعوبات المتعلقة بتقدير الذات والشعور بالهوية لديهم ودعمهم لتنفيذ إستراتيجيات مثل العمل على تطوير صور ذاتية أكثر إيجابية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72f9d741-7696-43d2-bccb-d46f9463eecb,skill/competence,sector-specific,تصنيف الكتب,,,released,2020-06-15T07:18:10.233Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","ترتيب الكتب حسب التسلسل الهجائي أو أصنافها. تصنيفها حسب الأنواع مثل الخيال العلمي، غير الخيالية، الكتب الجامعية وكتب الأطفال.
   "
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/72fbbb25-f8a5-4eb5-9983-82d3312e8257,skill/competence,sector-specific,تشغيل آلة قص الورق,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تشغيل ماكينات قص الورق لقص الورق وتغضينه وثقبه ونقشه. وضع مجموعة أوراق أمام نصل السكين وتسويتها وضبط مفاتيح التحكم لتنفيذ عملية قص معينة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/730ca804-84f4-42ed-a6c7-791b40b3eaa0,skill/competence,occupation-specific,قراءة الكف,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تفسير الخطوط الموجودة على يدي العميل وأيضًا شكل السمات المختلفة. وتفسير تلك السمات، وربما سمات أخرى، مثل بنية الكف ومرونته، وهذا وفقًا لنظام تقليدي أو شخصي. الإدلاء ببيانات عن شخصية الفرد أو دوافعه أو أحداث في حياته.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/730ce01a-8f7f-4bfd-8799-ed7a8620b841,knowledge,sector-specific,الطيران العسكري,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",القواعد واللوائح المتعلقة بإجراءات الطيران العسكري، مثل المجال الجوي العسكري وإجراءات الطيران في المجال الجوي المدني ومعدات الطيران العسكري المحددة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/731101d9-94bc-4805-bff4-9578d1bf03b5,knowledge,cross-sector,صعوبات التعلم,,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",اضطرابات التعلم التي يواجهها بعض الطلاب في سياق أكاديمي، لا سيما صعوبات التعلم المحددة مثل عسر القراءة وخلل الحساب واضطرابات ضعف التركيز.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/731ade90-4fdc-4509-9a1f-3f35a34f5141,skill/competence,occupation-specific,تشغيل آلة طباعة الشاشة,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تشغيل آلة طباعة الشاشة لتأليف نسخ متعددة من الشاشة المصممة، وهو ما يؤدي إلى زيادة الإنتاج بدرجة كبيرة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/73225018-7139-433b-bdba-2b90774761d9,skill/competence,sector-specific,إصدار أوامر الشراء,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تجهيز الوثائق المطلوبة للتصريح بشحن المنتج من المورد بسعر محدد وبشروط محددة ومراجعتها.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/732cb4dd-af91-4c88-9a9f-5fc62144e500,skill/competence,cross-sector,تقديم المعلومات,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",ضمان جودة المعلومات المقدمة وصحتها بناء على نوع الجمهور والسياق.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/732ce235-dbdb-4585-92fb-0c62b994bd5e,skill/competence,occupation-specific,تصنيع أقفاص فولاذية,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",إدخال القضبان المعدنية وتشغيل الماكينة التي تصنع إطارات المواسير الخرسانية الدائرية. استخدام معدات اللحام لتصنيع الإطار يدويًّا للأقطار الكبيرة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7336bc42-d917-40c2-8791-2ac798c89067,skill/competence,occupation-specific,جرد التركيبات,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","تقديم جرد مفصَّل للتجهيزات الثابتة والأثاث الموجود في المسكن.
   "
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/733db58b-f62e-4548-8078-b0f4e5182383,knowledge,sector-specific,السلوك الرياضي,,,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",الاعتبارات الأخلاقية في الأنشطة الرياضية والسياسة والإدارة المتعلقة بالأنشطة الرياضية التي تضمن اللعب النظيف والروح الرياضية في جميع الألعاب الرياضية الترفيهية والتنافسية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/734187e4-650e-4a0a-a7f8-826cd4757229,skill/competence,sector-specific,مراجعة قوائم الرواتب,,,released,2020-07-09T10:22:35.985Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","المراقبة والتأكد أن الموظفين يحصلون على مستحقاتهم من أصحاب العمل بصورة سليمة.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7341904f-5913-470c-8c53-bc832df248ec,skill/competence,sector-specific,إجراء صيانة للمعدات الروبوتية,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036",تشخيص واكتشاف العيوب الموجودة في المكونات والنظم الروبوتية وإزالة هذه المكونات أو استبدالها أو إصلاحها عند اللزوم. تنفيذ مهام صيانة المعدات الوقائية، مثل تخزين المكونات الروبوتية في أماكن نظيفة خالية من التراب وغير رطبة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/734b6025-0d14-499d-8e95-fdf512058e77,knowledge,cross-sector,تكوين الصورة,,,released,2024-02-28T15:14:09.77Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","المبادئ والعوامل التي تحكم تكوين الصورة مثل الهندسة والقياس الإشعاعي والقياس الضوئي وتحويل العينات والمعطيات التناظرية إلى رقمية.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/734d2bf1-c905-46ff-8dba-91a113872033,knowledge,sector-specific,التشريعات النووية,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",كُن على دراية بالتشريعات الأوروبية والوطنية والدولية فيما يتعلق بممارسة الأنشطة النووية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/734fc996-03ed-40c2-b502-b1ba44e3b867,skill/competence,cross-sector,التأكد من الامتثال لأنواع الأسلحة,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","الامتثال للمتطلبات القانونية عند استعمال مختلف أنواع الأسلحة النارية وأنواع الأسلحة الأخرى والذخيرة المتفقة معها.
   "
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/73567f32-2021-42ee-b30e-02130b010bbb,knowledge,sector-specific,أنواع المعدات الدوارة,,,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",أنواع المعدات والآلات التي لها أجزاء دوارة، مثل التوربينات والمضخات وأجهزة التهوية وأجهزة الطرد المركزي والمحركات وعلب التروس.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/73576419-31c2-4e45-8e30-ab1afec3db4e,skill/competence,cross-sector,استخدام معدات ومكونات مستدامة,,,released,2023-04-04T12:35:50.842Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills","تحديد واختيار المعدات والمكونات الرفيقة بالبيئة. تقرير استبدال جزء من المعدات بأخرى أكثر رفقاً بالبيئة، والمحافظة على نفس المستوى الوظيفي للمنتج وخصائصه الأخرى.
   "
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/735a23ec-d570-4293-8219-b5bcfbad3e2f,skill/competence,occupation-specific,إصدار العقوبات الواجب تطبيقها على المخالفين لقانون المرافق الصحية,,,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",توزيع العقوبات على المرافق التي تخالف قانون التصحاح أو لوائح نوعية المياه.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/735d7622-351b-4c22-b1b0-c718a8148179,skill/competence,sector-specific,إصدار الشهادات الخاصة بالمنتجات الحيوانية,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",إصدار الشهادات الخاصة بصحة الحيوان والرفق به أو الخاصة بالمنتجات الحيوانية، بناءً على الفحوصات أو الاختبارات الضرورية، بحسب مبادئ التصديق المتفق عليها على المستوى الأوروبي.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7361c086-443c-43c2-8215-31ef8e8895e5,skill/competence,cross-sector,معالجة مطالبات التأمين الطبي,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",الاتصال بشركة التأمين الصحي للمريض وإرسال النماذج المناسبة وإرفاق بعض المعلومات معها عن المريض والعلاج.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7364cc39-b9c0-449f-9416-57723e2fd9c4,skill/competence,sector-specific,استخدام المنهجيات الخاصة بالتصميم المرتكز إلى المستخدم,,,released,2024-02-28T11:17:44.147Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",استخدام منهجيات التصميم التي تولي قدرًا كبيرًا من الاهتمام في كل مرحلة من مراحل عملية التصميم للاحتياجات والرغبات والقيود الخاصة بالمستخدمين النهائيين للمنتج أو الخدمة أو العملية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7369f779-4b71-4aab-8836-48b69c676eec,skill/competence,sector-specific,تشغيل نظام إدارة قواعد البيانات المترابطة,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036","استخراج المعلومات وتخزينها والتحقق منها باستخدام أنظمة إدارة قواعد البيانات المستندة إلى نموذج قاعدة البيانات العلاقية، والذي يرتب البيانات في جداول مكوَّنة من صفوف وأعمدة، مثل قاعدة بيانات أوراكل وخادم Microsoft SQL Server وبرنامج MySQL
   "
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/736ef286-fbd3-4e5c-a4b4-d1e2008c9898,skill/competence,cross-sector,تخطيط التسويق الرقمي,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036",وضع إستراتيجيات التسويق الرقمي لكل من أغراض الترفيه والعمل، وإنشاء مواقع إلكترونية، والتعامل مع تقنيات الهاتف المحمول والشبكات الاجتماعية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7372ea5d-5d77-4a1b-85fc-f419d4a764e1,skill/competence,sector-specific,دهان المجموعات,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",دهان إنشاءات المجموعة ودعامات المسرح.
